checkpoint_seed,direction_family,direction_family_index,direction_index,direction_rng_seed_or_hash,direction_vector_or_lossless_reference,direction_vector_sha256,directional_cosine,epsilon_applied,epsilon_ref,g_actual,g_pred,gamma_local,producer_future_dtype,producer_predicted_dtype,record_index,route,stable_unit_id,stratum
291402,random_orthogonal,27,47,rng_seed:7266485308508720505,causal_direction_vectors.npz:direction_vectors[2647],97DA98DAEAB7A87B69653021DBBE4C7BB1E2849234CD47107A950BBB3C6EA0F5,0.9999999073245669,0.2614186763763428,2.6141867637634277,0.0413166806101799,0.041305742538155374,0.1,float32,float64,2647,CF,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,28,48,rng_seed:845356271010104462,causal_direction_vectors.npz:direction_vectors[2648],D5C2AB07372572CD795DF7A5EBE80ECF87D42F883F32F443FE8411C4EBA5473C,0.9999999999395923,0.2614186763763428,2.6141867637634277,0.03431248292326927,0.03430571935180978,0.1,float32,float64,2648,CF,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,29,49,rng_seed:16042541105751820683,causal_direction_vectors.npz:direction_vectors[2649],DF3B242A3D1E52C9812DA3C1EE2550D6F1C2F744A1281E109DC1EEB0C75ED9D6,0.9999999004015206,0.2614186763763428,2.6141867637634277,0.033360954374074936,0.033352713665386266,0.1,float32,float64,2649,CF,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,30,50,rng_seed:16695836809694929713,causal_direction_vectors.npz:direction_vectors[2650],398CFAF01FE4A2A61990F05D8FA27E1BCEAAD4D904A980C61FDA1EC52BE7D819,0.9999998429918413,0.2614186763763428,2.6141867637634277,0.03679083660244942,0.036784714627230125,0.1,float32,float64,2650,CF,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,31,51,rng_seed:1835967880289090645,causal_direction_vectors.npz:direction_vectors[2651],52F3A0357D10CABAA1097ECCD4A0BADEE526568AF72369FED40A8A3EF138C4B0,0.9999998881389232,0.2614186763763428,2.6141867637634277,0.03086007572710514,0.03085084059765402,0.1,float32,float64,2651,CF,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_weighted_R,0,0,vector_sha256:90CE86E0FAB0CB360F15BC4796BE26F3B463EB7256B0C5DAF126C59011C5DF3E,causal_direction_vectors.npz:direction_vectors[2652],90CE86E0FAB0CB360F15BC4796BE26F3B463EB7256B0C5DAF126C59011C5DF3E,0.9999999715991563,0.2614186763763428,2.6141867637634277,1.5516637563705444,1.552737074065316,0.1,float32,float64,2652,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_weighted_R,1,1,vector_sha256:B17FB6C72FFA6584FB5482A660F623A34F814C9B146AF5171FC0EB7DA50C3BE2,causal_direction_vectors.npz:direction_vectors[2653],B17FB6C72FFA6584FB5482A660F623A34F814C9B146AF5171FC0EB7DA50C3BE2,0.9999972671301052,0.2614186763763428,2.6141867637634277,0.9531553983688354,0.9539657636623283,0.1,float32,float64,2653,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_weighted_R,2,2,vector_sha256:F20A55AD51397AFE83998D945DB3D410F4C9EB6B8546D51E63E6B017BCC2C7C5,causal_direction_vectors.npz:direction_vectors[2654],F20A55AD51397AFE83998D945DB3D410F4C9EB6B8546D51E63E6B017BCC2C7C5,0.9999310061571836,0.2614186763763428,2.6141867637634277,0.741208016872406,0.7400965103463136,0.1,float32,float64,2654,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_weighted_R,3,3,vector_sha256:8B73E8E0A62DC8076D5159238FD531396A9E9280B9771904C270792D80FE1408,causal_direction_vectors.npz:direction_vectors[2655],8B73E8E0A62DC8076D5159238FD531396A9E9280B9771904C270792D80FE1408,0.9999988861645749,0.2614186763763428,2.6141867637634277,0.4966720938682556,0.4966707856835418,0.1,float32,float64,2655,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,bottom_null_weighted_R,0,4,vector_sha256:69AFB6E35EFCF482EB770FAA84C531DCE5BBC21AD401CA23D7E79E93B429C7A8,causal_direction_vectors.npz:direction_vectors[2656],69AFB6E35EFCF482EB770FAA84C531DCE5BBC21AD401CA23D7E79E93B429C7A8,0.3555420849294345,0.2614186763763428,2.6141867637634277,0.001198227284476161,4.8373410146534506e-17,0.1,float32,float64,2656,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,bottom_null_weighted_R,1,5,vector_sha256:D6B8E57049A47034285D06A0DFC824EF4B6CD683AE26C2400D88E287CB471D43,causal_direction_vectors.npz:direction_vectors[2657],D6B8E57049A47034285D06A0DFC824EF4B6CD683AE26C2400D88E287CB471D43,0.4519508715071382,0.2614186763763428,2.6141867637634277,0.0005500515107996762,1.6019041235371613e-17,0.1,float32,float64,2657,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,bottom_null_weighted_R,2,6,vector_sha256:61338359B373640F0210507E28E264D1633E2E0331AEF489E53ED7F2EE88B84D,causal_direction_vectors.npz:direction_vectors[2658],61338359B373640F0210507E28E264D1633E2E0331AEF489E53ED7F2EE88B84D,-0.10847953057621301,0.2614186763763428,2.6141867637634277,0.000688078987877816,5.2646137989403495e-17,0.1,float32,float64,2658,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,bottom_null_weighted_R,3,7,vector_sha256:0106C9058F989957FCA08BE0FA5EC355ED93DFD9B52FE4E68B7671881B896C49,causal_direction_vectors.npz:direction_vectors[2659],0106C9058F989957FCA08BE0FA5EC355ED93DFD9B52FE4E68B7671881B896C49,0.20769504788599386,0.2614186763763428,2.6141867637634277,0.0007029500557109714,7.934611952504088e-17,0.1,float32,float64,2659,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_Phi,0,8,vector_sha256:F9DD9B2ABBB64260F058673CC9B331107C86768F7842C5A3A0A0CA2C2B72FBA2,causal_direction_vectors.npz:direction_vectors[2660],F9DD9B2ABBB64260F058673CC9B331107C86768F7842C5A3A0A0CA2C2B72FBA2,0.9998918271620227,0.2614186763763428,2.6141867637634277,0.8200446963310242,0.820580469991704,0.1,float32,float64,2660,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_Phi,1,9,vector_sha256:C274CCE5A43AC92787EFF46A45485B8A2582D93F2043847BCF1D0F2207C5DBE5,causal_direction_vectors.npz:direction_vectors[2661],C274CCE5A43AC92787EFF46A45485B8A2582D93F2043847BCF1D0F2207C5DBE5,0.9999993586724251,0.2614186763763428,2.6141867637634277,0.8791693449020386,0.8790588716843983,0.1,float32,float64,2661,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_Phi,2,10,vector_sha256:BEDE23220A18A523FBC1191ECCB115075573F6B5D0CF528D855CEAD7D811A558,causal_direction_vectors.npz:direction_vectors[2662],BEDE23220A18A523FBC1191ECCB115075573F6B5D0CF528D855CEAD7D811A558,0.999998732415055,0.2614186763763428,2.6141867637634277,0.618934154510498,0.619441121243747,0.1,float32,float64,2662,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_Phi,3,11,vector_sha256:9E280CBEB8C1C2024DC39DBF29015ED11376D7577DA514BA521A0642D5A1F401,causal_direction_vectors.npz:direction_vectors[2663],9E280CBEB8C1C2024DC39DBF29015ED11376D7577DA514BA521A0642D5A1F401,0.9999997162342886,0.2614186763763428,2.6141867637634277,0.8180464506149292,0.8182580985620126,0.1,float32,float64,2663,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_anchor_decoder,0,12,vector_sha256:D108D788BB10373F805723DBB7F7A968BA603B99C436699D653E1AD37DCCEFDF,causal_direction_vectors.npz:direction_vectors[2664],D108D788BB10373F805723DBB7F7A968BA603B99C436699D653E1AD37DCCEFDF,1.000000001192449,0.2614186763763428,2.6141867637634277,1.1918516159057617,1.192317716084346,0.1,float32,float64,2664,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_anchor_decoder,1,13,vector_sha256:D7ED098C267FD7F4795C7D119FF75A2EB7D9F9BB4C566565FBB14AE0FB8261FB,causal_direction_vectors.npz:direction_vectors[2665],D7ED098C267FD7F4795C7D119FF75A2EB7D9F9BB4C566565FBB14AE0FB8261FB,0.9999995442604079,0.2614186763763428,2.6141867637634277,0.6162488460540771,0.6160368483478693,0.1,float32,float64,2665,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_anchor_decoder,2,14,vector_sha256:30EB0C0DFFC6CAD135F6FA3C6B95206EB8247A048833368AA4B84E6C0776ACCE,causal_direction_vectors.npz:direction_vectors[2666],30EB0C0DFFC6CAD135F6FA3C6B95206EB8247A048833368AA4B84E6C0776ACCE,0.9999962478156491,0.2614186763763428,2.6141867637634277,0.40813732147216797,0.4081676508004649,0.1,float32,float64,2666,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_anchor_decoder,3,15,vector_sha256:50EF2AC2DBE666E31EE41843F36ED13CAA0CF9F692B405A56C0E752F1E1C4862,causal_direction_vectors.npz:direction_vectors[2667],50EF2AC2DBE666E31EE41843F36ED13CAA0CF9F692B405A56C0E752F1E1C4862,0.9999998978903336,0.2614186763763428,2.6141867637634277,0.42515021562576294,0.42498130569197456,0.1,float32,float64,2667,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,Paper1_U4,0,16,vector_sha256:7E37C7C1D15FE05D61D923C395E9CA3AA354ED9AF23616DB84B2C91CAE5A944F,causal_direction_vectors.npz:direction_vectors[2668],7E37C7C1D15FE05D61D923C395E9CA3AA354ED9AF23616DB84B2C91CAE5A944F,0.9999981585215095,0.2614186763763428,2.6141867637634277,0.3792000412940979,0.37906112742327297,0.1,float32,float64,2668,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,Paper1_U4,1,17,vector_sha256:27C9802A3664F2B0B5E38ED0FD9BC450FFAB35DF8ADC3EFEE3F4ED96D7581D7A,causal_direction_vectors.npz:direction_vectors[2669],27C9802A3664F2B0B5E38ED0FD9BC450FFAB35DF8ADC3EFEE3F4ED96D7581D7A,0.9999954044468121,0.2614186763763428,2.6141867637634277,0.6257176399230957,0.6280829925997997,0.1,float32,float64,2669,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,Paper1_U4,2,18,vector_sha256:D829EFE3FF3AD30C121939D12090A6BCDFF42FAF2578188C4CEC2CA67B88F200,causal_direction_vectors.npz:direction_vectors[2670],D829EFE3FF3AD30C121939D12090A6BCDFF42FAF2578188C4CEC2CA67B88F200,0.9999999091320024,0.2614186763763428,2.6141867637634277,0.16537989675998688,0.16530988317874182,0.1,float32,float64,2670,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,Paper1_U4,3,19,vector_sha256:FF4BC474C0391E0019A8B019E7F77F78CB9298104073E6D1E206D5CD7C9F8E3A,causal_direction_vectors.npz:direction_vectors[2671],FF4BC474C0391E0019A8B019E7F77F78CB9298104073E6D1E206D5CD7C9F8E3A,0.9999929849784287,0.2614186763763428,2.6141867637634277,0.08134033530950546,0.08095635531652298,0.1,float32,float64,2671,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,0,20,rng_seed:11316769724085870842,causal_direction_vectors.npz:direction_vectors[2672],F57845F7BE3D12BADA309E4D9858DCF75F013FB4EFB728F2658C1A8A85C97E6F,0.9999999731743998,0.2614186763763428,2.6141867637634277,0.035528186708688736,0.03551513690072066,0.1,float32,float64,2672,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,1,21,rng_seed:5716381076652172335,causal_direction_vectors.npz:direction_vectors[2673],8E7913EA4092E233D40E52ED35B8B0B5B5F519DFBC436B0989D6C298861B791B,0.9999999343372539,0.2614186763763428,2.6141867637634277,0.024639340117573738,0.024627479206765796,0.1,float32,float64,2673,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,2,22,rng_seed:4110969389433030198,causal_direction_vectors.npz:direction_vectors[2674],73B5AAC272D02FCB5E08947E2459840887BAE5FC072F1A8347089EA408103CE4,0.9999998566930214,0.2614186763763428,2.6141867637634277,0.036937352269887924,0.03693346716551128,0.1,float32,float64,2674,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,3,23,rng_seed:13655904348286091082,causal_direction_vectors.npz:direction_vectors[2675],9F54481B2FE8FCBBBF8E35883930C1CB4D92B968ABE4ECD2DE9F76DF07BD4130,0.9999998379200751,0.2614186763763428,2.6141867637634277,0.04072975739836693,0.0407319872569076,0.1,float32,float64,2675,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,4,24,rng_seed:8067252295028182461,causal_direction_vectors.npz:direction_vectors[2676],B76FADB40B23333D6DC899A8CCE834C852634635D2FE1AC1F49349D6BDFC3822,1.0000000360450685,0.2614186763763428,2.6141867637634277,0.02593044750392437,0.025926489323755107,0.1,float32,float64,2676,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,5,25,rng_seed:18267166982649914049,causal_direction_vectors.npz:direction_vectors[2677],690DBA5FC1B65D8FDE0E1510D018B7DE467A674573C74E5F09DC0F5B5E2751DF,0.999999957019206,0.2614186763763428,2.6141867637634277,0.03632661700248718,0.036326715880473134,0.1,float32,float64,2677,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,6,26,rng_seed:17066897533625214004,causal_direction_vectors.npz:direction_vectors[2678],86A2BF40A6148D70E30A92F66F5A94B822ACBD5DBD7890332D1D0FDEB5350D6B,0.9999999621645664,0.2614186763763428,2.6141867637634277,0.03553376346826553,0.03552430393801431,0.1,float32,float64,2678,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,7,27,rng_seed:13489168047730925400,causal_direction_vectors.npz:direction_vectors[2679],E52653C3EE4CB5306E4A463652F26C0B116880C72D8EA3F90CED5425EE15892B,0.9999997628562804,0.2614186763763428,2.6141867637634277,0.025624550879001617,0.02559219086939568,0.1,float32,float64,2679,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,8,28,rng_seed:11473654211504620475,causal_direction_vectors.npz:direction_vectors[2680],889C16C4229E8E91EEB5A4C9DF3F8DCBEC1EBF15E7E1A306604B351E8C5FB0EC,0.9999999105543419,0.2614186763763428,2.6141867637634277,0.02751546911895275,0.027459864800589217,0.1,float32,float64,2680,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,9,29,rng_seed:15244552825945657383,causal_direction_vectors.npz:direction_vectors[2681],7D81C5D0F839ABD40BCB2486773A9E696AB5015FEEDFC561F3AEA110C3A5053A,0.999999945374641,0.2614186763763428,2.6141867637634277,0.0350690633058548,0.03506902321967607,0.1,float32,float64,2681,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,10,30,rng_seed:11783008465352350612,causal_direction_vectors.npz:direction_vectors[2682],E13B83EED07BC3FC08011C5A68A688D100847A61FE9BCC21FE4119055EC778A5,0.9999998968491677,0.2614186763763428,2.6141867637634277,0.02780779078602791,0.027779234415581465,0.1,float32,float64,2682,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,11,31,rng_seed:8484367144196332910,causal_direction_vectors.npz:direction_vectors[2683],9B150CD3C64E7F07E3E2869577DBDA3AB58679D66E406024FA182D23AD6C99E1,0.9999999677039997,0.2614186763763428,2.6141867637634277,0.02504950948059559,0.02503252016769069,0.1,float32,float64,2683,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,12,32,rng_seed:8346984172485280419,causal_direction_vectors.npz:direction_vectors[2684],317A7B15D7DEE07667A9776C7F32E51AC7EB52E947DD6054B3B84ACA24EB57C0,0.9999999888143342,0.2614186763763428,2.6141867637634277,0.02755822241306305,0.027549015498626605,0.1,float32,float64,2684,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,13,33,rng_seed:233920556796255759,causal_direction_vectors.npz:direction_vectors[2685],EEE5E48DB948BDC0515ABF3314D92BD4D338A72B580AF9FFBA74FB9022362716,0.9999999526521642,0.2614186763763428,2.6141867637634277,0.03124917671084404,0.03124115527558567,0.1,float32,float64,2685,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,14,34,rng_seed:5705655680074271627,causal_direction_vectors.npz:direction_vectors[2686],459F4E556BB9239F881B629D3543F12D774409610BF1C6A04AEEAB093027B94B,0.9999999147187588,0.2614186763763428,2.6141867637634277,0.0364660806953907,0.03646398678607395,0.1,float32,float64,2686,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,15,35,rng_seed:2549268561866362163,causal_direction_vectors.npz:direction_vectors[2687],57E77D5368E12EDC2600CE6608A137F097E376DF1631B99503E71BB3AB0E2080,1.0000000410238863,0.2614186763763428,2.6141867637634277,0.031807709485292435,0.03180180842850855,0.1,float32,float64,2687,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,16,36,rng_seed:6708843674392684791,causal_direction_vectors.npz:direction_vectors[2688],6DC379407F99DBE45363FFCCAD3AB50079475710E6CE49FAE5D6BB99A9A4DB27,1.0000000345016833,0.2614186763763428,2.6141867637634277,0.049086399376392365,0.049072145349936216,0.1,float32,float64,2688,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,17,37,rng_seed:15798247041918498516,causal_direction_vectors.npz:direction_vectors[2689],CD5F66EBB63FE3AECE3E1B59ADEF6DDBD39A0DC234B9B450794AF3DF511F4ECF,0.9999999861848275,0.2614186763763428,2.6141867637634277,0.03034638985991478,0.03033092721977405,0.1,float32,float64,2689,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,18,38,rng_seed:1051288245447097113,causal_direction_vectors.npz:direction_vectors[2690],B0C489126F780389164D596EE77DA7AA9FB19ABAFBACCF713407E0EBF3FFB6E4,0.9999998762460731,0.2614186763763428,2.6141867637634277,0.023500068113207817,0.023495239606130536,0.1,float32,float64,2690,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,19,39,rng_seed:1057513984167293587,causal_direction_vectors.npz:direction_vectors[2691],5A8CF8B6DC4E59D0F3C2ED77D94E85D4ADDE84CF3A2E30931E79AC773BEB5753,0.9999999515806737,0.2614186763763428,2.6141867637634277,0.028773194178938866,0.0287664723465543,0.1,float32,float64,2691,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,20,40,rng_seed:17685152255594077238,causal_direction_vectors.npz:direction_vectors[2692],238C02386003091776D37E3730D659B877D332F19766B99C856402D671827A4D,0.9999999409181171,0.2614186763763428,2.6141867637634277,0.01822689175605774,0.018222034932394868,0.1,float32,float64,2692,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,21,41,rng_seed:5612628608903816995,causal_direction_vectors.npz:direction_vectors[2693],EC62C8844B64930D6B11F2AAB7E58458D11EE4DE8C233AED389F90116662B02F,1.0000000121332677,0.2614186763763428,2.6141867637634277,0.03970238193869591,0.03969734155697489,0.1,float32,float64,2693,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,22,42,rng_seed:16992578996082000033,causal_direction_vectors.npz:direction_vectors[2694],D3502654C6877A79B65397D03CA01C5F3C7FFC1AE2298A8F9AA72F014C47C7C8,0.9999993346794838,0.2614186763763428,2.6141867637634277,0.031782008707523346,0.03172434982037224,0.1,float32,float64,2694,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,23,43,rng_seed:14982574523406408053,causal_direction_vectors.npz:direction_vectors[2695],217770754A85E5C0D0F7300BB41468991BE81C38824BD238B865630750264DEB,0.9999998169476867,0.2614186763763428,2.6141867637634277,0.02732875570654869,0.027321482737225268,0.1,float32,float64,2695,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,24,44,rng_seed:5093648587233971601,causal_direction_vectors.npz:direction_vectors[2696],ED3C8627E19C91BE98F966D9A135BE3E0AF7CF2D2E4D6F5B36502BD20E82B16F,0.9999997658154276,0.2614186763763428,2.6141867637634277,0.03187881410121918,0.031853060706345415,0.1,float32,float64,2696,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,25,45,rng_seed:18170295755570461773,causal_direction_vectors.npz:direction_vectors[2697],BF11240D6F70B0E1319579501833603950297DE4BC1D6F39DD0430727069BCF7,1.0000000127350996,0.2614186763763428,2.6141867637634277,0.02461114153265953,0.02460009194618423,0.1,float32,float64,2697,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,26,46,rng_seed:13216407224202390427,causal_direction_vectors.npz:direction_vectors[2698],3DC647B607CFD0DCFFB28D91EE9B52E0F1FE862ECE678FBD5CBFF0AF9C4CCCFF,0.9999999622186754,0.2614186763763428,2.6141867637634277,0.049587126821279526,0.049575097849012366,0.1,float32,float64,2698,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,27,47,rng_seed:11991954751946344249,causal_direction_vectors.npz:direction_vectors[2699],96EC790AE35E31B6924B24622F05B2143B4991242BBF51AFE6B26EEACE2F516F,1.0000000167529013,0.2614186763763428,2.6141867637634277,0.019377756863832474,0.01936710195440936,0.1,float32,float64,2699,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,28,48,rng_seed:7591765182361473901,causal_direction_vectors.npz:direction_vectors[2700],1E22D545D58BBB270365B0DB5BBC53308804BE72EC68035541690A6547449D13,0.9999999107617686,0.2614186763763428,2.6141867637634277,0.02477933280169964,0.024735884643375027,0.1,float32,float64,2700,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,29,49,rng_seed:9259329217224891073,causal_direction_vectors.npz:direction_vectors[2701],76BC24CFE79B0584BD4C1550E83851071F52C4BC0DDD911BBB2158C0289F43CD,1.0000000161638714,0.2614186763763428,2.6141867637634277,0.02803439274430275,0.02801184420602672,0.1,float32,float64,2701,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,30,50,rng_seed:6610677790243585211,causal_direction_vectors.npz:direction_vectors[2702],06EB11C86B98C426B886AE123E318359B382FAAB23FB56DEB2CEAB18189DD536,0.9999999253768989,0.2614186763763428,2.6141867637634277,0.0411442406475544,0.0411293278343253,0.1,float32,float64,2702,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,random_orthogonal,31,51,rng_seed:12149189304437072970,causal_direction_vectors.npz:direction_vectors[2703],C2F946134CEF46F11228AD026574A28285BC33BF1F3A90AF285A623448441EB6,0.9999996667560631,0.2614186763763428,2.6141867637634277,0.020648574456572533,0.020617308229839315,0.1,float32,float64,2703,P,W29U_F0BEB3AB1E28EE7E91693942,S2
291402,top_weighted_R,0,0,vector_sha256:1CF9AD32FDB201458BFF73EEBA4DB1791A9E55E0C06A852B165467FB7506A822,causal_direction_vectors.npz:direction_vectors[2704],1CF9AD32FDB201458BFF73EEBA4DB1791A9E55E0C06A852B165467FB7506A822,0.9999055632696572,0.13066682815551758,1.3066682815551758,2.684675455093384,2.7700291057266186,0.1,float32,float64,2704,CF,W29U_5D7544863F07E544752F14A3,S2
291402,top_weighted_R,1,1,vector_sha256:CF70AA390D6622A319276A262368849202C8D3B49EEBBD556F2F60C22B7C096B,causal_direction_vectors.npz:direction_vectors[2705],CF70AA390D6622A319276A262368849202C8D3B49EEBBD556F2F60C22B7C096B,1.0000000402613625,0.13066682815551758,1.3066682815551758,1.7153867483139038,1.7157315415354102,0.1,float32,float64,2705,CF,W29U_5D7544863F07E544752F14A3,S2
291402,top_weighted_R,2,2,vector_sha256:61DD53A5E54DB69A514DBC3E04CA26F98AEBF0C772E2B7CDBB9CA5DABFEC60F3,causal_direction_vectors.npz:direction_vectors[2706],61DD53A5E54DB69A514DBC3E04CA26F98AEBF0C772E2B7CDBB9CA5DABFEC60F3,0.9999999522025204,0.13066682815551758,1.3066682815551758,0.9243454933166504,0.9243828608628217,0.1,float32,float64,2706,CF,W29U_5D7544863F07E544752F14A3,S2
291402,top_weighted_R,3,3,vector_sha256:959134A672306B5E5784AD62E9BE8152126ED8284C0A6C7D306B0F8E895E3006,causal_direction_vectors.npz:direction_vectors[2707],959134A672306B5E5784AD62E9BE8152126ED8284C0A6C7D306B0F8E895E3006,1.0000000033262884,0.13066682815551758,1.3066682815551758,0.5576108694076538,0.5575176914234506,0.1,float32,float64,2707,CF,W29U_5D7544863F07E544752F14A3,S2
291402,bottom_null_weighted_R,0,4,vector_sha256:C3BD7DB60E69FEEC3D37DE4CE4C939D73C754475A9C2E2B4139C5CD3DAF43EFA,causal_direction_vectors.npz:direction_vectors[2708],C3BD7DB60E69FEEC3D37DE4CE4C939D73C754475A9C2E2B4139C5CD3DAF43EFA,0.09157056730325765,0.13066682815551758,1.3066682815551758,0.00018848368199542165,2.424189519368059e-16,0.1,float32,float64,2708,CF,W29U_5D7544863F07E544752F14A3,S2
291402,bottom_null_weighted_R,1,5,vector_sha256:540DA591F705D9E74BF1FAA67392FAAACE472380EFD70AA5F10A67A41E202468,causal_direction_vectors.npz:direction_vectors[2709],540DA591F705D9E74BF1FAA67392FAAACE472380EFD70AA5F10A67A41E202468,-0.07576391129847597,0.13066682815551758,1.3066682815551758,0.0004983646795153618,2.8529534328979675e-17,0.1,float32,float64,2709,CF,W29U_5D7544863F07E544752F14A3,S2
291402,bottom_null_weighted_R,2,6,vector_sha256:3598934EF7A82592E9EBD053E22ED8BA96703A70CA97651A79FE4564FEF18C23,causal_direction_vectors.npz:direction_vectors[2710],3598934EF7A82592E9EBD053E22ED8BA96703A70CA97651A79FE4564FEF18C23,-0.10814345251682606,0.13066682815551758,1.3066682815551758,0.0002143988967873156,9.158679532410582e-17,0.1,float32,float64,2710,CF,W29U_5D7544863F07E544752F14A3,S2
291402,bottom_null_weighted_R,3,7,vector_sha256:5B7E75D06CF4DE5CE931CD7C76245ADABDA1F5ED0D430CD1B60A447278D91329,causal_direction_vectors.npz:direction_vectors[2711],5B7E75D06CF4DE5CE931CD7C76245ADABDA1F5ED0D430CD1B60A447278D91329,0.29387361069798107,0.13066682815551758,1.3066682815551758,0.0005659722373820841,2.3662954006852593e-17,0.1,float32,float64,2711,CF,W29U_5D7544863F07E544752F14A3,S2
291402,top_Phi,0,8,vector_sha256:AA25E62A6D0AC948DED51DCC0C56D2F323CE529DF6BCC0FFC4F510622B450D6B,causal_direction_vectors.npz:direction_vectors[2712],AA25E62A6D0AC948DED51DCC0C56D2F323CE529DF6BCC0FFC4F510622B450D6B,0.9999320753456864,0.13066682815551758,1.3066682815551758,2.4854331016540527,2.5547596622090953,0.1,float32,float64,2712,CF,W29U_5D7544863F07E544752F14A3,S2
291402,top_Phi,1,9,vector_sha256:54C221342234E4FAABC7E92755D2377F49EA5C4534E911A2B907BB068E463DB0,causal_direction_vectors.npz:direction_vectors[2713],54C221342234E4FAABC7E92755D2377F49EA5C4534E911A2B907BB068E463DB0,0.9999989434365978,0.13066682815551758,1.3066682815551758,0.912972092628479,0.9140189429257054,0.1,float32,float64,2713,CF,W29U_5D7544863F07E544752F14A3,S2
291402,top_Phi,2,10,vector_sha256:F21B3FEDD6F182E56B950C97207C4072E10A5E8A27C71D57D9B51A5B5C6C02D0,causal_direction_vectors.npz:direction_vectors[2714],F21B3FEDD6F182E56B950C97207C4072E10A5E8A27C71D57D9B51A5B5C6C02D0,0.9999999856318944,0.13066682815551758,1.3066682815551758,1.2205491065979004,1.2206705153390411,0.1,float32,float64,2714,CF,W29U_5D7544863F07E544752F14A3,S2
