Delta_align,Delta_d,S_sub_F_CF,S_sub_P_CF,checkpoint,d_R_F_CF,d_R_P_CF,r_CF,r_F,r_P,stratum,unit_id
0.0043500826234442735,-0.013345270471525728,0.9331423106296064,0.9374923932530507,291404,0.3449134436028949,0.3582587140744206,5,4,4,S1,W29U_3F4110C5508739D0A0562757
-0.0003698666800171502,-0.023632181594302692,0.943869452760904,0.9434995860808868,291404,0.2730224683753378,0.29665464996964047,5,5,4,S1,W29U_5225D08BCA1DB372E74B864E
0.016057773916300477,0.014130718813288534,0.8845651195349294,0.9006228934512299,291404,0.4600197756307833,0.44588905681749474,5,4,4,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
-0.04222677152215493,-0.092151594313274,0.9628665146784303,0.9206397431562754,291404,0.21722336279648233,0.3093749571097563,5,5,4,S1,W29U_E8621BBB9863314435A966E1
0.03194393044091026,0.039935178225016243,0.8681668155498674,0.9001107459907777,291404,0.4839994262775582,0.44406424805254197,5,4,5,S1,W29U_0BDB0E4B75075FE966B69FDA
0.010869447718944603,0.002465203523863424,0.8669042701390708,0.8777737178580154,291404,0.49198467724923456,0.48951947372537113,5,5,5,S1,W29U_099BE3736653346E3715B34A
-0.014981087452658581,-0.002657090466357731,0.9620026594481509,0.9470215719954923,291404,0.1733119872890295,0.17596907775538723,4,5,4,S1,W29U_32F562E65836D385C8CB4933
0.007944007303769318,-0.005147696661243817,0.9440954468585316,0.952039454162301,291404,0.28596054615813365,0.29110824281937747,5,5,4,S1,W29U_BFAD2644EFC4F67B5A47D53E
0.0043360843391241355,-0.01261509200969066,0.9528626185074959,0.95719870284662,291404,0.24168581831369637,0.25430091032338703,5,4,4,S1,W29U_06C75BD11D18D5EDD00EABD8
0.011529700810920862,-0.008885647520490259,0.7313379594572276,0.7428676602681484,291404,0.887934266257471,0.8968199137779612,4,3,3,S2,W29U_326073E5F43273FC845408A0
0.0024674652246223783,0.12042195950516665,0.934037743618904,0.9365052088435264,291404,0.7851340605467104,0.6647121010415438,4,4,4,S2,W29U_76811E4D88E5C2FA3ACD9DD3
-0.006815701857702194,0.00040899361148316604,0.9341480227126872,0.927332320854985,291404,0.9529010141694871,0.952492020558004,3,3,3,S2,W29U_7091BA5B54BA708C00866B17
0.03575675904834019,0.025210999054464334,0.7842845858737336,0.8200413449220738,291404,0.9417067537272196,0.9164957546727552,3,3,3,S2,W29U_F7AB4F136A77970A34D1A43F
-0.019379069893838863,-0.5761538688490574,0.785904382153074,0.7665253122592351,291404,0.914665089961514,1.4908189588105714,4,4,3,S2,W29U_8E712C01124CEB485ECD2748
-0.01036962828393817,0.5505617447137138,0.9856857367271553,0.9753161084432171,291404,1.250933121046541,0.7003713763328273,4,2,4,S2,W29U_FA9D93D425F5C70A742F5E9C
-0.07199407332279806,-0.050370561367862665,0.7672778042554439,0.6952837309326458,291404,1.2746012225006291,1.3249717838684918,3,4,4,S2,W29U_A95DCDBC237EC90DA99443C6
0.0038749829419952864,0.10447539796039884,0.9690821479131179,0.9729571308551132,291404,0.7913614382965053,0.6868860403361065,3,3,3,S2,W29U_75056D080DB9B6E897E24389
0.07551990876452797,0.6249123710550187,0.9235313054956802,0.9990512142602082,291404,0.6621207717967098,0.037208400741691065,4,4,4,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.11813737381398659,1.5960419562726935,0.8763932089522838,0.9945305827662704,291404,1.6919223792947342,0.09588042302204078,5,1,5,S2,W29U_F0BEB3AB1E28EE7E91693942
0.0045280899207641445,0.15947319592629694,0.9795579102502696,0.9840860001710338,291404,0.7208937010276286,0.5614205051013317,3,3,3,S2,W29U_5D7544863F07E544752F14A3
0.23029399080049162,1.044598372720806,0.7481593198056746,0.9784533106061662,291404,1.1962697767442816,0.1516714040234758,5,3,5,S2,W29U_894380770DDE02AAD0312DF3
0.002734295188110747,-0.11070711568657271,0.981185141320748,0.9839194365088587,291404,0.38438382656802306,0.49509094225459577,4,4,4,S2,W29U_B580C1E61BF9DD2D208CAADD
0.006885440371254825,0.00127697474670041,0.8702461930762245,0.8771316334474794,291404,0.9654264803069766,0.9641495055602762,3,3,3,S2,W29U_2341959B2E16642BC6F095EA
-0.04973328885451245,0.0160732535248731,0.8248687359612716,0.7751354471067592,291404,1.355511051660236,1.339437798135363,4,2,2,S2,W29U_892DA025ACDFF84933321F20
0.003877432772017464,0.25111137703095276,0.9291938791980532,0.9330713119700706,291404,1.3802692087204587,1.129157831689506,4,3,3,S2,W29U_73065A553DFE906571964300
0.17281903619966943,0.37428375635545574,0.46667361130207097,0.6394926475017404,291404,1.192411490037246,0.8181277336817903,4,3,3,S2,W29U_C60ABF0DB56F7FBB9895074C
-0.05383218012765778,0.6156412170828652,0.7743299358514448,0.720497755723787,291404,1.5927311910854125,0.9770899740025473,5,1,4,S2,W29U_3DF0E7AAB226AAD308C16CE9
0.002219799477406248,0.02772072186204877,0.9751223046991435,0.9773421041765498,291404,0.9265711785244904,0.8988504566624417,3,3,3,S2,W29U_BFB40E437B015FF1CAF06607
0.23559794179937643,0.8531080786797365,0.7315928404765879,0.9671907822759643,291404,1.308705956302519,0.4555978776227824,3,4,4,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
0.03134469838024123,0.16795792783283914,0.9587973574213008,0.990142055801542,291404,1.2147133490771276,1.0467554212442884,3,4,4,S2,W29U_FDC8D87187069F82ADEA16CB
0.0055607293754504905,-0.0049499226171610955,0.9733965511612334,0.9789572805366838,291404,0.8622246078651451,0.8671745304823062,3,3,3,S2,W29U_930765BC222C77ED6DA8FCF1
0.2318846356101707,1.0460306966036592,0.7484309735952305,0.9803156092054012,291404,1.1866119132035113,0.14058121659985207,5,3,5,S2,W29U_8554CD43CD3B32615F3A644F
0.14416712947134513,0.4233366322735481,0.8030599556731328,0.947227085144478,291404,1.2108774744211348,0.7875408421475867,4,3,3,S2,W29U_3312DE18215FD10EB1066B20
0.014944597277158023,1.1414600621049902,0.9836205241534246,0.9985651214305826,291404,1.2024791502507777,0.06101908814578756,4,2,4,S2,W29U_A2599D3295EC0563B06B9904
-0.03785051800112682,-0.02735559837577317,0.9637404952491833,0.9258899772480564,291404,1.313595300686201,1.340950899061974,2,4,4,S2,W29U_61CA805816309171BA652E24
0.0039794373837480634,-0.5511512730668683,0.9882164351392233,0.9921958725229714,291404,0.6627134580694402,1.2138647311363084,4,4,2,S2,W29U_4A949BC43B7EBA039FBCF755
-0.01826943239850265,-0.045752634850003915,0.9929964667480673,0.9747270343495646,291404,0.9817922277060862,1.0275448625560901,4,3,4,S2,W29U_BAEA92E0AF8EFDA4A5D1A272
0.09894524073884814,0.023565748552668908,0.5579675123150983,0.6569127530539465,291404,1.0218885619428277,0.9983228133901588,3,3,3,S2,W29U_7B66010E91B04E7D027A4DB1
0.00252537769139749,-0.5311981408446362,0.8585399847329181,0.8610653624243156,291404,1.0997772315095355,1.6309753723541718,5,3,1,S2,W29U_C1EEFD3EC60839B7FC16C567
0.1299143202425902,1.0120267695617398,0.8068981732206687,0.9368124934632589,291404,1.3714627006387607,0.35943593107702093,4,2,4,S2,W29U_845964ADB660A765D929E61B
-0.0178325817665137,-0.42599102184509563,0.9465371426377079,0.9287045608711942,291404,0.833892706947612,1.2598837287927076,4,4,3,S2,W29U_35C707ACB41E5A2BB2C7F4F4
0.003256553027181419,0.94870589384665,0.9174960678238313,0.9207526208510127,291404,1.7208708170775355,0.7721649232308855,4,2,4,S2,W29U_949CC7C8E67B372BAFDBC304
-0.0006951286662782996,-0.505136178549068,0.9877181842664358,0.9870230556001575,291404,0.5881815123087686,1.0933176908578366,4,4,2,S2,W29U_66B630D7911A20329B5E4CE5
-0.006194880146781712,0.5629246468029123,0.95158559712853,0.9453907169817483,291404,1.5177194791921353,0.954794832389223,4,2,4,S2,W29U_4AB8314629FC2762CF312EFA
0.004397731279415007,-0.0047141827414817206,0.9182532553930759,0.9226509866724909,291404,0.9483309705966245,0.9530451533381062,3,3,3,S2,W29U_350A2A50D509582EE77C5BC2
0.009949271813715299,0.0014551118257175588,0.7198965894188795,0.7298458612325948,291404,0.923637127150122,0.9221820153244045,3,3,3,S2,W29U_900AA2BEA87870498EC902FB
-0.002772367489556893,-0.0031591757643598672,0.9417858920454184,0.9390135245558615,291404,1.0544232960116457,1.0575824717760056,3,3,3,S2,W29U_A28F88AE9DF49C367E44FAD1
-0.0030492033852647094,-0.4582229846356054,0.943403283129199,0.9403540797439343,291404,0.7802351766543631,1.2384581612899686,4,4,3,S2,W29U_5D9D815DFF68050432EF99CA
0.009517263602725534,1.1681585300586328,0.987818427911475,0.9973356915142005,291404,1.345577341636884,0.1774188115782511,2,2,1,S2,W29U_5CE02771C093B1300C2D102D
0.049537384287254405,0.5403217751268515,0.9398817039703385,0.989419088257593,291404,1.101604458000866,0.5612826828740144,4,3,4,S2,W29U_08B2456A07EE4238C5B02531
0.036266645953066945,0.03521643590813095,0.9037686772414224,0.9400353231944893,291404,0.8985407027893598,0.8633242668812289,3,3,3,S2,W29U_DEE413EAB57AC5251CC94C3E
0.13881329340145643,0.3632391404027308,0.533135869516219,0.6719491629176755,291404,0.8450873134708903,0.48184817306815947,3,3,4,S2,W29U_D81E592C61FB76827E183645
0.07076661463755829,1.736081055863511,0.9279588538126649,0.9987254684502231,291404,1.7820308386302495,0.04594978276673849,4,1,4,S2,W29U_1132CA32846D8F057C579B58
0.20931831961512848,0.5864573562906974,0.7692218132439219,0.9785401328590504,291404,1.4262011286532468,0.8397437723625494,5,2,3,S2,W29U_FE6861630248BEA0B78E17F9
-0.07033490528412267,-0.37140324682113945,0.7523741215237483,0.6820392162396256,291404,1.1592742680520747,1.5306775148732141,4,3,2,S2,W29U_4B296E6D957772C67FE3C252
0.13812165251080055,0.028848794921221943,0.735862623200617,0.8739842757114176,291404,1.450512898829719,1.421664103908497,2,4,4,S2,W29U_A7B8E37FC1BCCA0FFB6D7F9E
-0.035076028487869726,-0.2105563853503858,0.9257304510492133,0.8906544225613435,291404,1.362299763920734,1.5728561492711197,2,2,4,S2,W29U_E40515EC2262E92D9B884A15
0.04806953249199253,0.030160163553006547,0.7943458145169414,0.842415347008934,291404,1.024206891851126,0.9940467282981195,3,3,3,S2,W29U_41FD60E27CD7FE165904AA23
-0.0010843850731750981,0.4702571673740602,0.9904521409381394,0.9893677558649643,291404,0.848196061187258,0.3779388938131978,4,4,4,S2,W29U_F38CAC611236E1EDC4F0B734
0.008615435445625153,-0.0009577896248944562,0.923853605676379,0.9324690411220041,291404,0.935084927868779,0.9360427174936734,3,3,3,S2,W29U_253B572365B24FEC3BC50C3A
-0.34688702064476595,-0.13922272605313402,0.9829297245583242,0.6360427039135582,291404,1.4070405227275462,1.5462632487806802,2,3,4,S2,W29U_9EC6A4D2F3C37960EF79F609
-0.007275173729712092,0.01022628204571463,0.8498462215644841,0.842571047834772,291404,0.9468354040306617,0.9366091219849471,3,3,3,S2,W29U_2EE18F548561B5DF87AA953F
0.005670076102861632,-0.00911048481905119,0.8060102404702674,0.811680316573129,291404,0.9322267361014175,0.9413372209204687,3,3,3,S2,W29U_03F715C9B2E6CAD085714748
-0.000585464590247331,-0.005771061377077946,0.9659558756682395,0.9653704110779922,291404,0.7564813603498158,0.7622524217268938,3,3,3,S2,W29U_6E1CE2BCDE6D0C1A10B6BCF1
0.21320410949694546,0.4216818829307132,0.4568413665005193,0.6700454759974648,291404,1.1540482430091898,0.7323663600784767,4,3,3,S2,W29U_B37F78D6C87C711025971C0A
0.09184517321465313,0.1336250672295014,0.5411836064015111,0.6330287796161642,291404,1.0803834864635855,0.9467584192340841,3,3,3,S2,W29U_BA8F0BBA7DD34894F52D8984
0.2689910009309373,0.4985263114322688,0.5203428144597605,0.7893338153906978,291404,0.9371401073838166,0.4386137959515478,3,3,3,S2,W29U_1A76051F68A035461FA58639
0.005310879118665901,0.15561870883354367,0.9239612322476579,0.9292721113663238,291404,1.733159657645891,1.5775409488123473,4,1,2,S2,W29U_2E4321BF2DB1D8DD3E839BC4
0.0574612211829677,0.07463022225016758,0.6494711774237979,0.7069323986067656,291404,0.9798446112762638,0.9052143890260962,3,3,3,S2,W29U_F0D8813BABEB03235BE3F5F1
0.11496884504420352,0.07785988158607471,0.47499159767343785,0.5899604427176414,291404,1.0660544246839299,0.9881945430978551,3,3,3,S2,W29U_75E1B5DFD8A7A539DE8FC900
0.09752282965815984,1.4756657448209982,0.897367319613706,0.9948901492718658,291404,1.5638165699696835,0.08815082514868527,5,2,5,S2,W29U_9F64F2ED6522A8545701DEE2
0.050988972131684185,0.1384759752987017,0.8768956165965994,0.9278845887282836,291404,0.9164058812651869,0.7779299059664851,3,3,3,S2,W29U_1B1E7F331C8C1B7B2435E8C2
0.0443413313117178,-0.025495328174027554,0.9171048717163413,0.961446203028059,291404,1.355154789117978,1.3806501172920056,2,1,4,S2,W29U_8FEF3BAD240070F8614650A4
