P_d,P_s,S_sub_gamma_CF,checkpoint,d_R_gamma_CF,gamma,stratum,unit_id
0.0,0.0,0.9624465938666356,291403,0.29466275560180605,0.0,S1,W29U_5225D08BCA1DB372E74B864E
0.13568563209400722,0.011874479795803028,0.9743210736624386,291403,0.25468125335327735,0.25,S1,W29U_5225D08BCA1DB372E74B864E
0.2826082181214954,0.021399361745648715,0.9838459556122843,291403,0.21138863929412735,0.5,S1,W29U_5225D08BCA1DB372E74B864E
0.4240641749863994,0.027619867938175724,0.9900664618048113,291403,0.16970683724788307,0.75,S1,W29U_5225D08BCA1DB372E74B864E
0.5213506936101028,0.029905301782570115,0.9923518956492057,291403,0.14104012358721893,1.0,S1,W29U_5225D08BCA1DB372E74B864E
0.0,0.0,0.8667143284699279,291403,0.5131258201736277,0.0,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
0.09624254819889935,0.0306379476655525,0.8973522761354804,291403,0.46374128369337136,0.25,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
0.2172675609565165,0.06112669809286331,0.9278410265627912,291403,0.4016402247604743,0.5,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
0.34426811687441417,0.08610906582972944,0.9528233942996573,291403,0.3364729603424694,0.75,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
0.4460490978649277,0.10068769940003097,0.9674020278699589,291403,0.28424651099353393,1.0,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
0.0,0.0,0.8282194000703,291403,0.41509314393238916,0.0,S1,W29U_E8621BBB9863314435A966E1
0.0666318364364644,0.019029744311707564,0.8472491443820076,291403,0.3874347254599218,0.25,S1,W29U_E8621BBB9863314435A966E1
0.11647786219106736,0.03272995268669421,0.8609493527569942,291403,0.366743981916859,0.5,S1,W29U_E8621BBB9863314435A966E1
0.1487358449668723,0.041194385680922374,0.8694137857512224,291403,0.353353914429501,0.75,S1,W29U_E8621BBB9863314435A966E1
0.16271112534028956,0.044179495831938476,0.8723988959022385,291403,0.3475528713619486,1.0,S1,W29U_E8621BBB9863314435A966E1
0.0,0.0,0.8703556920032146,291403,0.5212717294115549,0.0,S1,W29U_0BDB0E4B75075FE966B69FDA
0.09178232874847347,0.028936652995417367,0.899292344998632,291403,0.47342819617532644,0.25,S1,W29U_0BDB0E4B75075FE966B69FDA
0.20934129809664032,0.05808065669160134,0.928436348694816,291403,0.41214802891525,0.5,S1,W29U_0BDB0E4B75075FE966B69FDA
0.340550975412405,0.08274171676150022,0.9530974087647148,291403,0.34375213350519807,0.75,S1,W29U_0BDB0E4B75075FE966B69FDA
0.4608043746488205,0.09948287637085185,0.9698385683740665,291403,0.28106743611749335,1.0,S1,W29U_0BDB0E4B75075FE966B69FDA
0.0,0.0,0.8524955540586647,291403,0.5501459324486494,0.0,S1,W29U_099BE3736653346E3715B34A
0.1099212065104741,0.03673450273963563,0.8892300567983004,291403,0.48967322779695416,0.25,S1,W29U_099BE3736653346E3715B34A
0.24198017370259287,0.07073397706854956,0.9232295311272143,291403,0.4170215241527083,0.5,S1,W29U_099BE3736653346E3715B34A
0.36357137597103845,0.09609221785905298,0.9485877719177177,291403,0.3501286188030604,0.75,S1,W29U_099BE3736653346E3715B34A
0.44811238286997945,0.10609833607156893,0.9585938901302337,291403,0.3036187277324103,1.0,S1,W29U_099BE3736653346E3715B34A
0.0,0.0,0.962589069739122,291403,0.25899205848303175,0.0,S1,W29U_32F562E65836D385C8CB4933
0.17292333287313272,0.01274520300371218,0.9753342727428341,291403,0.21420628854229967,0.25,S1,W29U_32F562E65836D385C8CB4933
0.358297876842032,0.02260326091467124,0.9851923306537932,291403,0.1661957538092558,0.5,S1,W29U_32F562E65836D385C8CB4933
0.532267053247198,0.028634968961709473,0.9912240387008314,291403,0.12113911869931021,0.75,S1,W29U_32F562E65836D385C8CB4933
0.6306598314038784,0.030055527366680934,0.9926445971058029,291403,0.0956561705445489,1.0,S1,W29U_32F562E65836D385C8CB4933
0.0,0.0,0.9634439019523675,291403,0.3007662318960873,0.0,S1,W29U_BFAD2644EFC4F67B5A47D53E
0.13948101747220648,0.011790970295156522,0.975234872247524,291403,0.25881505184979997,0.25,S1,W29U_BFAD2644EFC4F67B5A47D53E
0.2893019752063897,0.021093803458337224,0.9845377054107047,291403,0.2137539669328769,0.5,S1,W29U_BFAD2644EFC4F67B5A47D53E
0.4344423241352841,0.027192693627110076,0.9906365955794776,291403,0.1701006510893049,0.75,S1,W29U_BFAD2644EFC4F67B5A47D53E
0.5422551827108901,0.02968867457993185,0.9931325765322994,291403,0.1376741838654663,1.0,S1,W29U_BFAD2644EFC4F67B5A47D53E
0.0,0.0,0.9570716609269765,291403,0.2820188863975877,0.0,S1,W29U_06C75BD11D18D5EDD00EABD8
0.1172269988551945,0.011531181472591023,0.9686028423995675,291403,0.24895865872459724,0.25,S1,W29U_06C75BD11D18D5EDD00EABD8
0.24857593471306264,0.02159763639151402,0.9786692973184905,291403,0.21191577810432174,0.5,S1,W29U_06C75BD11D18D5EDD00EABD8
0.38548071954902247,0.02918534803922168,0.9862570089661982,291403,0.1733060431422461,0.75,S1,W29U_06C75BD11D18D5EDD00EABD8
0.5026858517961006,0.0333495254981544,0.9904211864251309,291403,0.14025198226572594,1.0,S1,W29U_06C75BD11D18D5EDD00EABD8
0.0,0.0,0.5321466066827903,291403,0.8871728469612571,0.0,S2,W29U_326073E5F43273FC845408A0
-0.020024372403096277,0.021924310241795975,0.5540709169245863,291403,0.9049379264347445,0.25,S2,W29U_326073E5F43273FC845408A0
-0.3636644111859215,0.0729307814070661,0.6050773880898564,291403,1.209806037971924,0.5,S2,W29U_326073E5F43273FC845408A0
-0.3146546404743779,0.14721570704301112,0.6793623137258015,291403,1.1663259001607964,0.75,S2,W29U_326073E5F43273FC845408A0
-0.32796944235549175,0.19536877900985794,0.7275153856926483,291403,1.1781384308524026,1.0,S2,W29U_326073E5F43273FC845408A0
0.0,0.0,0.9557225245465382,291403,0.957004817438069,0.0,S2,W29U_76811E4D88E5C2FA3ACD9DD3
-0.6954113559292115,0.00664913405347578,0.962371658600014,291403,1.6225168351641595,0.25,S2,W29U_76811E4D88E5C2FA3ACD9DD3
-0.6468665969743462,0.011771937634965646,0.9674944621815038,291403,1.576059266982935,0.5,S2,W29U_76811E4D88E5C2FA3ACD9DD3
0.49023975822612437,0.028662679645498068,0.9843852041920362,291403,0.48784300711550355,0.75,S2,W29U_76811E4D88E5C2FA3ACD9DD3
0.9393920239666077,0.04235603648309216,0.9980785610296303,291403,0.05800212503818809,1.0,S2,W29U_76811E4D88E5C2FA3ACD9DD3
0.0,0.0,0.8089954234496056,291403,0.8628863918156379,0.0,S2,W29U_7091BA5B54BA708C00866B17
-0.3472555238421077,0.03183577852776309,0.8408312019773687,291403,1.1625284578221506,0.25,S2,W29U_7091BA5B54BA708C00866B17
0.0025902477729384888,0.061158196345100335,0.870153619794706,291403,0.8606513022609359,0.5,S2,W29U_7091BA5B54BA708C00866B17
0.29276716707195033,0.0949765865569252,0.9039720100065308,291403,0.6102615873785439,0.75,S2,W29U_7091BA5B54BA708C00866B17
-0.04124144352472409,0.11954317357796695,0.9285385970275726,291403,0.8984730722119967,1.0,S2,W29U_7091BA5B54BA708C00866B17
0.0,0.0,0.6390223974815918,291403,0.8965087967215669,0.0,S2,W29U_F7AB4F136A77970A34D1A43F
-0.08665460647956667,0.025907591171432154,0.664929988653024,291403,0.9741954137070308,0.25,S2,W29U_F7AB4F136A77970A34D1A43F
-0.21542564841461137,0.0397110122580816,0.6787334097396734,291403,1.089639785564929,0.5,S2,W29U_F7AB4F136A77970A34D1A43F
-0.2495020695951705,0.0481946877421815,0.6872170852237733,291403,1.1201895969141233,0.75,S2,W29U_F7AB4F136A77970A34D1A43F
-0.18457592062113362,0.05593397981769632,0.6949563772992882,291403,1.0619827332215794,1.0,S2,W29U_F7AB4F136A77970A34D1A43F
0.0,0.0,0.7340613735679158,291403,1.0310345060527828,0.0,S2,W29U_8E712C01124CEB485ECD2748
-0.09626109189276004,0.07024175658121434,0.8043031301491301,291403,1.1302830133846324,0.25,S2,W29U_8E712C01124CEB485ECD2748
0.5927943331099348,0.17736721514878484,0.9114285887167006,291403,0.4198430936232995,0.5,S2,W29U_8E712C01124CEB485ECD2748
0.7824433656687507,0.23599204056602296,0.9700534141339388,291403,0.22430839701544292,0.75,S2,W29U_8E712C01124CEB485ECD2748
0.9027069193095281,0.25796247202594913,0.9920238455938649,291403,0.10031252339115153,1.0,S2,W29U_8E712C01124CEB485ECD2748
0.0,0.0,0.9760115028790897,291403,1.42777838644005,0.0,S2,W29U_FA9D93D425F5C70A742F5E9C
-0.002985993200163659,0.00719197718379494,0.9832034800628846,291403,1.4320417229933036,0.25,S2,W29U_FA9D93D425F5C70A742F5E9C
0.38172916762191367,0.009141014622918053,0.9851525175020077,291403,0.882753731435349,0.5,S2,W29U_FA9D93D425F5C70A742F5E9C
0.6830340405360618,0.019507071147185973,0.9955185740262756,291403,0.4525571461591609,0.75,S2,W29U_FA9D93D425F5C70A742F5E9C
0.7692773017778021,0.020819435768061112,0.9968309386471508,291403,0.32942088178201495,1.0,S2,W29U_FA9D93D425F5C70A742F5E9C
0.0,0.0,0.7381684357299864,291403,1.137497836087586,0.0,S2,W29U_A95DCDBC237EC90DA99443C6
-0.12977115409891146,0.07771719020981005,0.8158856259397964,291403,1.2851122430618163,0.25,S2,W29U_A95DCDBC237EC90DA99443C6
-0.19198505752748427,0.1306140448400721,0.8687824805700585,291403,1.3558804235864421,0.5,S2,W29U_A95DCDBC237EC90DA99443C6
0.036992815692944984,0.14964405116092405,0.8878124868909104,291403,1.0954185882860372,0.75,S2,W29U_A95DCDBC237EC90DA99443C6
0.354909429539085,0.14470190849544806,0.8828703442254344,291403,0.7337891279794423,1.0,S2,W29U_A95DCDBC237EC90DA99443C6
0.0,0.0,0.9345241616288544,291403,0.6056315680579343,0.0,S2,W29U_75056D080DB9B6E897E24389
-0.010104400028643658,0.005018168016237001,0.9395423296450914,291403,0.6117511116915765,0.25,S2,W29U_75056D080DB9B6E897E24389
-0.05560842592564163,0.007896427229185932,0.9424205888580404,291403,0.6393097862485697,0.5,S2,W29U_75056D080DB9B6E897E24389
-0.12606994732570787,0.009209234987942683,0.9437333966167971,291403,0.68198350794191,0.75,S2,W29U_75056D080DB9B6E897E24389
-0.20940504947971153,0.009157648101344007,0.9436818097301984,291403,0.7324538765337907,1.0,S2,W29U_75056D080DB9B6E897E24389
0.0,0.0,0.9567777071146678,291403,0.6207798795484656,0.0,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.7308483391516614,0.028818925999878453,0.9855966331145463,291403,0.1670839356009703,0.25,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.8508226951766251,0.03738610892705585,0.9941638160417237,291403,0.09260626931876857,0.5,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.9306470827882876,0.04183088896378817,0.998608596078456,291403,0.04305289559209087,0.75,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.9252497714274207,0.04198985093399099,0.9987675580486588,291403,0.046403437888580853,1.0,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.0,0.0,0.8737328152735693,291403,1.5309544227183542,0.0,S2,W29U_F0BEB3AB1E28EE7E91693942
-0.08416537280408198,0.0456597776090899,0.9193925928826592,291403,1.6598077724525868,0.25,S2,W29U_F0BEB3AB1E28EE7E91693942
0.8660185107989627,0.1040074572342049,0.9777402725077742,291403,0.20511955345385327,0.5,S2,W29U_F0BEB3AB1E28EE7E91693942
0.9531613477309093,0.12265860656350513,0.9963914218370744,291403,0.07170784184457829,0.75,S2,W29U_F0BEB3AB1E28EE7E91693942
0.965976466527965,0.12449522612319985,0.9982280413967691,291403,0.052088479044551876,1.0,S2,W29U_F0BEB3AB1E28EE7E91693942
0.0,0.0,0.9146792016630165,291403,0.9434486241255337,0.0,S2,W29U_5D7544863F07E544752F14A3
-0.15265406346092006,0.025392797425691893,0.9400719990887084,291403,1.0874698902650632,0.25,S2,W29U_5D7544863F07E544752F14A3
-0.10099475351101503,0.0446226277024655,0.959301829365482,291403,1.0387319853694992,0.5,S2,W29U_5D7544863F07E544752F14A3
0.14255992701127887,0.057327313953903336,0.9720065156169199,291403,0.8089506571311635,0.75,S2,W29U_5D7544863F07E544752F14A3
0.4169996410047876,0.06815061839287972,0.9828298200558963,291403,0.5500308865583083,1.0,S2,W29U_5D7544863F07E544752F14A3
0.0,0.0,0.74500035917142,291403,0.9349013733164725,0.0,S2,W29U_894380770DDE02AAD0312DF3
0.43405541735554143,0.10978935390128253,0.8547897130727026,291403,0.5291023675348882,0.25,S2,W29U_894380770DDE02AAD0312DF3
0.5836138640401645,0.1872988787648513,0.9322992379362713,291403,0.3892799703382061,0.5,S2,W29U_894380770DDE02AAD0312DF3
0.7649419225947962,0.2331875763462421,0.9781879355176621,291403,0.21975611937448986,0.75,S2,W29U_894380770DDE02AAD0312DF3
0.8641590665191343,0.23793306824797034,0.9829334274193904,291403,0.1269978752629888,1.0,S2,W29U_894380770DDE02AAD0312DF3
0.0,0.0,0.9786652032605442,291403,0.7077059294031238,0.0,S2,W29U_B580C1E61BF9DD2D208CAADD
-0.0964316249576558,0.008436807635879062,0.9871020108964232,291403,0.7759511621677315,0.25,S2,W29U_B580C1E61BF9DD2D208CAADD
-0.6206588661036897,0.014750330439940673,0.9934155337004849,291403,1.1469498890819452,0.5,S2,W29U_B580C1E61BF9DD2D208CAADD
0.6069863761169499,0.018939733494384492,0.9976049367549287,291403,0.2781380719576367,0.75,S2,W29U_B580C1E61BF9DD2D208CAADD
0.2534868079475371,0.016739723144991392,0.9954049264055356,291403,0.5283118123929275,1.0,S2,W29U_B580C1E61BF9DD2D208CAADD
0.0,0.0,0.7026560566291733,291403,1.151863221178484,0.0,S2,W29U_2341959B2E16642BC6F095EA
-0.03153998808334489,0.02790778966920171,0.730563846298375,291403,1.1881929734481282,0.25,S2,W29U_2341959B2E16642BC6F095EA
0.006448385252277002,0.06804438377328115,0.7707004404024544,291403,1.14443556337039,0.5,S2,W29U_2341959B2E16642BC6F095EA
0.0530170685359277,0.14140676856686007,0.8440628251960334,291403,1.090794809837197,0.75,S2,W29U_2341959B2E16642BC6F095EA
0.03748358098874903,0.22418509153703126,0.9268411481662046,291403,1.1086872628394415,1.0,S2,W29U_2341959B2E16642BC6F095EA
0.0,0.0,0.7369765174407459,291403,1.3758131966326386,0.0,S2,W29U_892DA025ACDFF84933321F20
0.02048719233160147,0.11432663799245157,0.8513031554331975,291403,1.3476266470608498,0.25,S2,W29U_892DA025ACDFF84933321F20
-0.05937506200839351,0.17766563713920625,0.9146421545799521,291403,1.457502190494727,0.5,S2,W29U_892DA025ACDFF84933321F20
0.03000319355935379,0.20726900563544426,0.9442455230761901,291403,1.3345344069925262,0.75,S2,W29U_892DA025ACDFF84933321F20
0.03647655226730648,0.19044618407246294,0.9274227015132088,291403,1.3256282746555816,1.0,S2,W29U_892DA025ACDFF84933321F20
0.0,0.0,0.8876701231643249,291403,1.7105493622279355,0.0,S2,W29U_73065A553DFE906571964300
0.3830415390049171,0.03560483647776813,0.923274959642093,291403,1.0553379019758846,0.25,S2,W29U_73065A553DFE906571964300
0.38305604369590596,0.055258284858185625,0.9429284080225105,291403,1.0553130909859643,0.5,S2,W29U_73065A553DFE906571964300
0.9241909100208829,0.1039791825323334,0.9916493056966583,291403,0.12967519051393459,0.75,S2,W29U_73065A553DFE906571964300
0.9473156095404845,0.10697784214331996,0.9946479653076449,291403,0.0901192504989444,1.0,S2,W29U_73065A553DFE906571964300
0.0,0.0,0.6440344625904586,291403,0.8130234845635745,0.0,S2,W29U_C60ABF0DB56F7FBB9895074C
-0.2138007503671162,0.050941860373562964,0.6949763229640216,291403,0.9868485156295681,0.25,S2,W29U_C60ABF0DB56F7FBB9895074C
-0.33077044216114,0.09718597549603158,0.7412204380864902,291403,1.0819476220403896,0.5,S2,W29U_C60ABF0DB56F7FBB9895074C
0.17713648644760732,0.13246240307886226,0.7764968656693209,291403,0.6690073611084153,0.75,S2,W29U_C60ABF0DB56F7FBB9895074C
0.4389120160207792,0.20336437859126022,0.8473988411817188,291403,0.45617770788109824,1.0,S2,W29U_C60ABF0DB56F7FBB9895074C
0.0,0.0,0.6800057333700276,291403,1.5585867662233635,0.0,S2,W29U_3DF0E7AAB226AAD308C16CE9
0.08561614161437718,0.10927611726645958,0.7892818506364871,291403,1.4251465809280042,0.25,S2,W29U_3DF0E7AAB226AAD308C16CE9
-0.2051295534483231,0.1868221846162874,0.866827917986315,291403,1.878298973589433,0.5,S2,W29U_3DF0E7AAB226AAD308C16CE9
0.6464332307034648,0.2377462826364647,0.9177520160064923,291403,0.5510644876012822,0.75,S2,W29U_3DF0E7AAB226AAD308C16CE9
0.09368885782755579,0.236476535427821,0.9164822687978486,291403,1.4125645522706591,1.0,S2,W29U_3DF0E7AAB226AAD308C16CE9
0.0,0.0,0.9076783724749391,291403,1.0707910920351147,0.0,S2,W29U_BFB40E437B015FF1CAF06607
-0.01400973955765262,0.02649707107386412,0.9341754435488032,291403,1.085792596355195,0.25,S2,W29U_BFB40E437B015FF1CAF06607
0.10659712279857694,0.04698745441254326,0.9546658268874824,291403,0.9566478425057187,0.5,S2,W29U_BFB40E437B015FF1CAF06607
0.2620039911313651,0.05964366706242963,0.9673220395373687,291403,0.7902395522537398,0.75,S2,W29U_BFB40E437B015FF1CAF06607
0.43681435411021324,0.07277147948880325,0.9804498519637423,291403,0.6030541727803893,1.0,S2,W29U_BFB40E437B015FF1CAF06607
0.0,0.0,0.6432812948093746,291403,1.3666627028796217,0.0,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
-0.0029202732998561665,0.12452979030125821,0.7678110851106328,291403,1.3706537314807532,0.25,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
-0.0055798254709555975,0.24674182042855497,0.8900231152379295,291403,1.37428844223936,0.5,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
0.5525402516803315,0.323768722654568,0.9670500174639426,291403,0.6115265490678408,0.75,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
0.5231394795972143,0.33189239846528173,0.9751736932746563,291403,0.6517074877097309,1.0,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
0.0,0.0,0.9775514749471178,291403,1.1996983220339141,0.0,S2,W29U_FDC8D87187069F82ADEA16CB
-0.04476019655102081,0.0076655763935417065,0.9852170513406595,291403,1.2533970547301267,0.25,S2,W29U_FDC8D87187069F82ADEA16CB
0.012108613095762884,0.009041970254524023,0.9865934452016418,291403,1.1851716392207574,0.5,S2,W29U_FDC8D87187069F82ADEA16CB
0.6763754371369508,0.02007451991104159,0.9976259948581594,291403,0.3882518450350827,0.75,S2,W29U_FDC8D87187069F82ADEA16CB
0.5975762369705652,0.01785542324673084,0.9954068981938486,291403,0.4827871132523888,1.0,S2,W29U_FDC8D87187069F82ADEA16CB
0.0,0.0,0.9312112799687435,291403,0.6814165931955888,0.0,S2,W29U_930765BC222C77ED6DA8FCF1
0.18094946830522526,0.01272899541930872,0.9439402753880523,291403,0.5581146229623081,0.25,S2,W29U_930765BC222C77ED6DA8FCF1
0.33425180058426746,0.022038119797075373,0.9532493997658189,291403,0.4536518699716317,0.5,S2,W29U_930765BC222C77ED6DA8FCF1
0.4081524465091783,0.029098125221875493,0.960309405190619,291403,0.4032947435904516,0.75,S2,W29U_930765BC222C77ED6DA8FCF1
0.3573081504311851,0.035340648101088945,0.9665519280698325,291403,0.4379408906073964,1.0,S2,W29U_930765BC222C77ED6DA8FCF1
0.0,0.0,0.7378358269663033,291403,1.065440546394993,0.0,S2,W29U_8554CD43CD3B32615F3A644F
0.49032166980542197,0.1030073762236926,0.840843203189996,291403,0.5430319586077085,0.25,S2,W29U_8554CD43CD3B32615F3A644F
0.6275143487200844,0.19124755186856157,0.9290833788348649,291403,0.39686131582334055,0.5,S2,W29U_8554CD43CD3B32615F3A644F
0.7953159865556467,0.24188825402243042,0.9797240809887338,291403,0.21807864712167652,0.75,S2,W29U_8554CD43CD3B32615F3A644F
0.9008740621378887,0.25094012585508174,0.9887759528213851,291403,0.10561279339682308,1.0,S2,W29U_8554CD43CD3B32615F3A644F
0.0,0.0,0.6608330484093364,291403,1.4828160104876462,0.0,S2,W29U_3312DE18215FD10EB1066B20
0.29911689005674863,0.07031484536408927,0.7311478937734257,291403,1.0392806969039272,0.25,S2,W29U_3312DE18215FD10EB1066B20
0.4529020354263813,0.16055804043581723,0.8213910888451537,291403,0.8112456211745119,0.5,S2,W29U_3312DE18215FD10EB1066B20
0.08229369181505906,0.23085367730010953,0.891686725709446,291403,1.3607896067020582,0.75,S2,W29U_3312DE18215FD10EB1066B20
0.8330984105868038,0.2735210364835734,0.9343540848929098,291403,0.2474843489568896,1.0,S2,W29U_3312DE18215FD10EB1066B20
0.0,0.0,0.9776957384103298,291403,1.1039949292373799,0.0,S2,W29U_A2599D3295EC0563B06B9904
-0.4166176203816505,0.00822772383359116,0.9859234622439209,291403,1.5639386695700823,0.25,S2,W29U_A2599D3295EC0563B06B9904
0.09769478946647112,0.014506173088970287,0.9922019114993,291403,0.9961403770533847,0.5,S2,W29U_A2599D3295EC0563B06B9904
0.7001959644773122,0.01903317926771686,0.9967289176780466,291403,0.33098213498125034,0.75,S2,W29U_A2599D3295EC0563B06B9904
0.6084424610756108,0.019772284668932993,0.9974680230792627,291403,0.43227753747658515,1.0,S2,W29U_A2599D3295EC0563B06B9904
0.0,0.0,0.9689350401323376,291403,1.3715029466923794,0.0,S2,W29U_61CA805816309171BA652E24
0.0669101718275628,0.011586447164156466,0.980521487296494,291403,1.2797354488671167,0.25,S2,W29U_61CA805816309171BA652E24
0.03432343161764363,0.017921762016057663,0.9868568021483952,291403,1.3244282590881524,0.5,S2,W29U_61CA805816309171BA652E24
0.11644150746468661,0.019820749527593162,0.9887557896599307,291403,1.2118030760871425,0.75,S2,W29U_61CA805816309171BA652E24
0.2511245796962826,0.022845674886348366,0.9917807150186859,291403,1.0270848456517914,1.0,S2,W29U_61CA805816309171BA652E24
0.0,0.0,0.9799411375238196,291403,0.8212736120452606,0.0,S2,W29U_4A949BC43B7EBA039FBCF755
-0.17117117386860373,0.007966520697233581,0.9879076582210532,291403,0.9618519802865273,0.25,S2,W29U_4A949BC43B7EBA039FBCF755
-0.48600766955675273,0.013514468333609031,0.9934556058574286,291403,1.2204188863043204,0.5,S2,W29U_4A949BC43B7EBA039FBCF755
0.42091808099107797,0.017548437554750107,0.9974895750785697,291403,0.47558469929413755,0.75,S2,W29U_4A949BC43B7EBA039FBCF755
0.4568025516818218,0.016691413606300443,0.9966325511301201,291403,0.44611373043358216,1.0,S2,W29U_4A949BC43B7EBA039FBCF755
0.0,0.0,0.9695122539662625,291403,1.3327947639107123,0.0,S2,W29U_BAEA92E0AF8EFDA4A5D1A272
0.31469927644320805,0.018993825101739192,0.9885060790680017,291403,0.9133652160604001,0.25,S2,W29U_BAEA92E0AF8EFDA4A5D1A272
0.7324347322684633,0.024516279705078414,0.9940285336713409,291403,0.3566095878362274,0.5,S2,W29U_BAEA92E0AF8EFDA4A5D1A272
0.34534070559439706,0.02812609033051028,0.9976383442967728,291403,0.8725264797289237,0.75,S2,W29U_BAEA92E0AF8EFDA4A5D1A272
0.5313992006806254,0.027984777064570143,0.9974970310308326,291403,0.6245486916967055,1.0,S2,W29U_BAEA92E0AF8EFDA4A5D1A272
0.0,0.0,0.495497578231111,291403,0.9613784670967417,0.0,S2,W29U_7B66010E91B04E7D027A4DB1
-0.011038613074655718,0.04378344852671662,0.5392810267578276,291403,0.9719907520133393,0.25,S2,W29U_7B66010E91B04E7D027A4DB1
-0.11863714351902149,0.07218924193753212,0.5676868201686431,291403,1.0754336622739133,0.5,S2,W29U_7B66010E91B04E7D027A4DB1
-0.27069429049898824,0.09400074138068443,0.5894983196117954,291403,1.2216181291487698,0.75,S2,W29U_7B66010E91B04E7D027A4DB1
-0.19654468353911564,0.11251469695960398,0.608012275190715,291403,1.1503322936737874,1.0,S2,W29U_7B66010E91B04E7D027A4DB1
0.0,0.0,0.939794599702191,291403,1.1345650946269021,0.0,S2,W29U_C1EEFD3EC60839B7FC16C567
-0.23049500098668688,0.025695366488633797,0.9654899661908248,291403,1.396076677232621,0.25,S2,W29U_C1EEFD3EC60839B7FC16C567
0.3070133830798655,0.04122303700153185,0.9810176367037229,291403,0.7862384266008622,0.5,S2,W29U_C1EEFD3EC60839B7FC16C567
-0.3592357483012985,0.04528564304475424,0.9850802427469453,291403,1.5421414353920901,0.75,S2,W29U_C1EEFD3EC60839B7FC16C567
0.8797985258544112,0.04155996579718657,0.9813545654993776,291403,0.1363763968874032,1.0,S2,W29U_C1EEFD3EC60839B7FC16C567
0.0,0.0,0.6677792955074238,291403,1.7550331119901639,0.0,S2,W29U_845964ADB660A765D929E61B
0.1178719923006285,0.0692230768160721,0.7370023723234959,291403,1.5481638625261933,0.25,S2,W29U_845964ADB660A765D929E61B
0.6563104455538501,0.1321896617820959,0.7999689572895197,291403,0.6031865482974831,0.5,S2,W29U_845964ADB660A765D929E61B
0.15039549648886855,0.2090538319340477,0.8768331274414715,291403,1.4910840357578488,0.75,S2,W29U_845964ADB660A765D929E61B
0.8650493643698137,0.261521807038699,0.9293011025461227,291403,0.23684283401423148,1.0,S2,W29U_845964ADB660A765D929E61B
0.0,0.0,0.9058072939277048,291403,0.9008270858108928,0.0,S2,W29U_35C707ACB41E5A2BB2C7F4F4
-0.9584582309592604,0.016866422204159348,0.9226737161318641,291403,1.7642322208783454,0.25,S2,W29U_35C707ACB41E5A2BB2C7F4F4
-0.23505933125143683,0.04591298339549754,0.9517202773232023,291403,1.112574898175017,0.5,S2,W29U_35C707ACB41E5A2BB2C7F4F4
-0.18709569162597806,0.05300227913119304,0.9588095730588978,291403,1.0693679524662831,0.75,S2,W29U_35C707ACB41E5A2BB2C7F4F4
0.8641627122238196,0.08435000538356119,0.990157299311266,291403,0.12236590809100806,1.0,S2,W29U_35C707ACB41E5A2BB2C7F4F4
0.0,0.0,0.8902839202795838,291403,1.8015258120838302,0.0,S2,W29U_949CC7C8E67B372BAFDBC304
0.38195430740379344,0.03511777598659194,0.9254016962661757,291403,1.1134252682589123,0.25,S2,W29U_949CC7C8E67B372BAFDBC304
0.45839549652944656,0.05577434010062898,0.9460582603802128,291403,0.97571449294259,0.5,S2,W29U_949CC7C8E67B372BAFDBC304
0.9323587795902148,0.10298140236182907,0.9932653226414129,291403,0.12185740452814701,0.75,S2,W29U_949CC7C8E67B372BAFDBC304
0.952109484748221,0.10522967380457815,0.995513594084162,291403,0.0862759993791221,1.0,S2,W29U_949CC7C8E67B372BAFDBC304
0.0,0.0,0.9815253191537087,291403,0.7492709270731261,0.0,S2,W29U_66B630D7911A20329B5E4CE5
-0.5756172671598744,0.006251821527621715,0.9877771406813304,291403,1.1805642104778802,0.25,S2,W29U_66B630D7911A20329B5E4CE5
-0.8142932188140595,0.012440861557054594,0.9939661807107633,291403,1.3593971620441108,0.5,S2,W29U_66B630D7911A20329B5E4CE5
0.30860494557819906,0.016933957794716403,0.9984592769484251,291403,0.5180422134000887,0.75,S2,W29U_66B630D7911A20329B5E4CE5
0.5619550460183463,0.016171980113628304,0.997697299267337,291403,0.3282143487689766,1.0,S2,W29U_66B630D7911A20329B5E4CE5
0.0,0.0,0.9508990397125388,291403,1.7023853711435624,0.0,S2,W29U_4AB8314629FC2762CF312EFA
0.18346020109283634,0.006659628060845746,0.9575586677733845,291403,1.3900654086158781,0.25,S2,W29U_4AB8314629FC2762CF312EFA
0.7539455159793221,0.03307314431513708,0.9839721840276758,291403,0.41887955410032535,0.5,S2,W29U_4AB8314629FC2762CF312EFA
